flight_number,origin,destination,flight_type
MH 9919,,,International
MH 9919,,,International
MH 9951,,,International
MH 9951,,,International
MH 9955,,,International
MH 9955,,,International
MH 9961,,,International
MH 9961,,,International
MK 9410,,,International
MK 9410,,,International
MK 9414,,,International
MK 9414,,,International
MK 9417,,,International
MK 9417,,,International
MK 9418,,,International
MK 9418,,,International
MK 9419,,,International
MK 9419,,,International
MK 9511,,,International
MK 9511,,,International
MS 643,,,International
MS 643,,,International
MS 644,,,International
MS 644,,,International
MS 655,,,International
MS 655,,,International
MS 656,,,International
MS 656,,,International
MS 668,,,International
MS 668,,,International
MS 669,,,International
MS 669,,,International
MS 670,,,International
MS 670,,,International
MS 671,,,International
MS 671,,,International
MS 672,,,International
MS 672,,,International
MS 741,,,International
MS 741,,,International
MS 742,,,International
MS 742,,,International
MS 777,,,International
MS 777,,,International
MS 778,,,International
MS 778,,,International
MS 779,,,International
MS 779,,,International
MS 780,,,International
MS 780,,,International
MS 807,,,International
MS 808,,,International
MS 825,,,International
MS 826,,,International
MS 9434,,,International
MS 9434,,,International
MS 9438,,,International
MS 9438,,,International
MS 9533,,,International
MS 9533,,,International
MS 9548,,,International
MS 9548,,,International
MS 9600,,,International
MS 9600,,,International
MS 9614,,,International
MS 9614,,,International
MS 9615,,,International
MS 9615,,,International
MS 9619,,,International
MS 9619,,,International
MS 9630,,,International
MS 9630,,,International
MU 1548,,,International
MU 1548,,,International
MU 1549,,,International
MU 1549,,,International
MU 1641,,,International
MU 1641,,,International
MU 1643,,,International
MU 1643,,,International
MU 1644,,,International
MU 1644,,,International
MU 1819,,,International
MU 1819,,,International
MU 3645,,,International
MU 3647,,,International
MU 3649,,,International
MU 3649,,,International
MU 4520,,,International
MU 4520,,,International
MU 4521,,,International
MU 4521,,,International
MU 4584,,,International
MU 4584,,,International
MU 4585,,,International
MU 4588,,,International
MU 4588,,,International
MU 551,,,International
MU 551,,,International
MU 552,,,International
MU 552,,,International
N2 477T,,,International
N7 10LU,,,International
N7 14LU,,,International
,,,International
,,,International
NB 1512,,,International
NB 1541,,,International
NE 176,,,International
NE 500,,,International
NE 501,,,International
NE 501,,,International
NH 211,,,International
NH 211,,,International
NH 212,,,International
NH 212,,,International
NH 5062,,,International
NH 5062,,,International
NH 5094,,,International
NH 5094,,,International
NH 5133,,,International
NH 5133,,,International
NH 5166,,,International
NH 5166,,,International
NH 5355,,,International
NH 5355,,,International
NH 6136,,,International
NH 6136,,,International
NH 6137,,,International
NH 6137,,,International
NH 6138,,,International
NH 6138,,,International
NH 6139,,,International
NH 6139,,,International
NH 6142,,,International
NH 6142,,,International
NH 6145,,,International
NH 6145,,,International
NH 6721,,,International
NH 6721,,,International
NH 6722,,,International
NH 6722,,,International
NH 6731,,,International
NH 6731,,,International
NH 6732,,,International
NH 6732,,,International
NH 6753,,,International
NH 6753,,,International
NH 6754,,,International
NH 6754,,,International
NH 6755,,,International
NH 6755,,,International
NH 6756,,,International
NH 6756,,,International
NH 7840,,,International
NH 7840,,,International
NH 7841,,,International
NH 7841,,,International
NP 127,,,International
NP 127,,,International
NP 128,,,International
NP 128,,,International
NP 327,,,International
NP 427,,,International
NP 428,,,International
NT 1550,,,International
NT 1551,,,International
NT 412,,,International
NT 421,,,International
NT 428,,,International
NT 440,,,International
NT 441,,,International
NT 451,,,International
NT 462,,,International
NT 471,,,International
NT 482,,,International
NT 489,,,International
NT 497,,,International
NT 522,,,International
NT 530,,,International
NT 538,,,International
NT 539,,,International
NT 5479,,,International
NT 548,,,International
NT 549,,,International
NT 556,,,International
NT 557,,,International
NT 559,,,International
NT 566,,,International
NT 567,,,International
NT 570,,,International
NT 571,,,International
NT 576,,,International
NT 582,,,International
NT 583,,,International
NT 587,,,International
NT 591,,,International
NT 782,,,International
NT 785,,,International
NT 786,,,International
NZ 3308,,,International
NZ 3308,,,International
NZ 3317,,,International
NZ 3317,,,International
NZ 3318,,,International
NZ 3318,,,International
NZ 3319,,,International
NZ 3319,,,International
NZ 3321,,,International
NZ 3321,,,International
NZ 4161,,,International
NZ 4161,,,International
NZ 4162,,,International
NZ 4162,,,International
NZ 4163,,,International
NZ 4164,,,International
NZ 4290,,,International
NZ 4290,,,International
NZ 4293,,,International
NZ 4293,,,International
NZ 4294,,,International
NZ 4294,,,International
NZ 4297,,,International
NZ 4297,,,International
NZ 4298,,,International
NZ 4298,,,International
NZ 4299,,,International
NZ 4299,,,International
NZ 4824,,,International
NZ 4824,,,International
NZ 4839,,,International
NZ 4839,,,International
NZ 9831,,,International
NZ 9835,,,International
NZ 9835,,,International
NZ 9854,,,International
NZ 9854,,,International
NZ 9855,,,International
NZ 9855,,,International
OD 701,,,International
OD 701,,,International
OD 702,,,International
OD 702,,,International
OD 704,,,International
OD 705,,,International
OD 705,,,International
OD 706,,,International
OO 5038,,,International
OO 5038,,,International
OS 333,,,International
OS 333,,,International
OS 334,,,International
OS 334,,,International
OS 337,,,International
OS 337,,,International
OS 338,,,International
OS 338,,,International
OS 339,,,International
OS 339,,,International
OS 7792,,,International
OS 7795,,,International
OS 7795,,,International
OS 7797,,,International
OS 7797,,,International
OS 7798,,,International
OS 7798,,,International
OS 7799,,,International
OS 7799,,,International
OS 7800,,,International
OS 7805,,,International
OS 7805,,,International
OS 7807,,,International
OS 7807,,,International
OS 7808,,,International
OS 7810,,,International
OS 7810,,,International
OS 7813,,,International
OS 7813,,,International
OS 7847,,,International
OS 7847,,,International
OS 7851,,,International
OS 7851,,,International
OS 7852,,,International
OS 7853,,,International
OS 7853,,,International
OS 7854,,,International
OS 7854,,,International
OS 7855,,,International
OS 7855,,,International
OS 7857,,,International
OS 7858,,,International
OS 7858,,,International
OS 7906,,,International
OS 7906,,,International
OS 7909,,,International
OS 7909,,,International
OS 7911,,,International
OS 7911,,,International
OS 7912,,,International
OS 7912,,,International
OS 793,,,International
OS 793,,,International
OS 794,,,International
OS 794,,,International
OS 795,,,International
OS 795,,,International
OS 796,,,International
OS 796,,,International
OS 7992,,,International
OS 7992,,,International
OS 8211,,,International
OS 8211,,,International
OS 8214,,,International
OS 8214,,,International
OS 8227,,,International
OS 8238,,,International
OS 8238,,,International
OS 8239,,,International
OS 8239,,,International
OS 8282,,,International
OS 8282,,,International
OS 8283,,,International
OS 8283,,,International
OS 8287,,,International
OS 8287,,,International
OS 8288,,,International
OS 8288,,,International
OS 8289,,,International
OS 8289,,,International
OS 8307,,,International
OS 8307,,,International
OU 490,,,International
OU 490,,,International
OU 491,,,International
OU 491,,,International
OU 5485,,,International
OU 5485,,,International
OU 5486,,,International
OU 5486,,,International
OU 5488,,,International
OU 5488,,,International
OU 5490,,,International
OU 5490,,,International
OU 5803,,,International
OU 5803,,,International
OU 5925,,,International
OU 5925,,,International
OV 285,,,International
OV 285,,,International
OV 286,,,International
OV 286,,,International
OZ 521,,,International
OZ 521,,,International
OZ 521,,,International
OZ 521,,,International
OZ 522,,,International
OZ 522,,,International
P0 51,,,International
P4 7576,,,International
P4 7576,,,International
P4 7577,,,International
P4 7577,,,International
PC 6137,,,International
PC 7650,,,International
PC 7650,,,International
PC 7656,,,International
PC 7656,,,International
PC 7742,,,International
PC 7813,,,International
PF 722,,,International
PF 723,,,International
PF 728,,,International
PF 729,,,International
PK 5931,,,International
PK 5931,,,International
PK 5932,,,International
PK 5932,,,International
PK 5971,,,International
PK 5971,,,International
PK 5972,,,International
PK 5972,,,International
PK 5980,,,International
PK 5980,,,International
PK 5983,,,International
PK 5983,,,International
PK 5984,,,International
PK 5984,,,International
PK 5985,,,International
PK 5985,,,International
PK 5986,,,International
PK 5986,,,International
PK 5987,,,International
PK 5987,,,International
PK 5988,,,International
PK 5989,,,International
PK 5989,,,International
PK 5990,,,International
PK 5990,,,International
PK 732,,,International
PK 732,,,International
PK 739,,,International
PK 739,,,International
PK 759,,,International
PK 760,,,International
PK 761,,,International
PK 761,,,International
PM 546,,,International
PM 547,,,International
PM 548,,,International
PM 549,,,International
PM 729,,,International
PM 730,,,International
PM 731,,,International
PM 732,,,International
PM 733,,,International
PM 738,,,International
PM 783,,,International
PM 784,,,International
PM 785,,,International
PM 786,,,International
Q4 7502,,,International
Q4 7502,,,International
QF 10,,,International
QF 10,,,International
QF 2,,,International
QF 2,,,International
QF 3502,,,International
QF 3502,,,International
QF 3503,,,International
QF 3504,,,International
QF 3504,,,International
QF 3506,,,International
QF 3506,,,International
QF 3509,,,International
QF 3509,,,International
QF 3511,,,International
QF 3511,,,International
QF 3513,,,International
QF 3513,,,International
QF 3514,,,International
QF 3514,,,International
QF 3516,,,International
QF 3516,,,International
QF 3518,,,International
QF 3518,,,International
QF 3520,,,International
QF 3520,,,International
QF 3526,,,International
QF 3526,,,International
QF 3528,,,International
QF 3528,,,International
QF 3532,,,International
QF 3532,,,International
QF 3535,,,International
QF 3535,,,International
QF 3564,,,International
QF 3564,,,International
QF 3565,,,International
QF 3565,,,International
QF 3567,,,International
QF 3567,,,International
QF 3578,,,International
QF 3578,,,International
QF 3803,,,International
QF 3803,,,International
QF 3804,,,International
QF 3804,,,International
QF 3807,,,International
QF 3807,,,International
QF 3810,,,International
QF 3810,,,International
QF 3811,,,International
QF 3811,,,International
